STATION,STATION_NAME,elev_m,lat_dd,lon_dd,date,MDPR,Source Flag,Time of Observation,DAPR,Source Flag,Time of Observation,PRCP,Measurement Flag,Source Flag,Time of Observation,TMAX,Quality Flag,Source Flag,Time of Observation,TMIN,Quality Flag,Source Flag,Time of Observation
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070910,-9999, ,9999,-9999, ,9999,0,P,0,1600,283, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070911,-9999, ,9999,-9999, ,9999,0,P,0,1600,278, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070912,-9999, ,9999,-9999, ,9999,0,P,0,1600,261, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070913,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070914,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070915,-9999, ,9999,-9999, ,9999,0,P,0,1600,233,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070916,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070917,-9999, ,9999,-9999, ,9999,0,P,0,1600,261, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070918,-9999, ,9999,-9999, ,9999,0,P,0,1600,233,I,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070919,-9999, ,9999,-9999, ,9999,0,P,0,1600,228, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070920,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070921,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070922,-9999, ,9999,-9999, ,9999,18, ,0,1600,161,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070923,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070924,-9999, ,9999,-9999, ,9999,0,P,0,1600,267, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070925,-9999, ,9999,-9999, ,9999,0,P,0,1600,283, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070926,-9999, ,9999,-9999, ,9999,0,P,0,1600,317, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070927,-9999, ,9999,-9999, ,9999,0,P,0,1600,306, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070928,-9999, ,9999,-9999, ,9999,0,P,0,1600,206,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070929,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20070930,-9999, ,9999,-9999, ,9999,20, ,0,1600,239, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071001,-9999, ,9999,-9999, ,9999,20, ,0,1600,239, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071002,-9999, ,9999,-9999, ,9999,0,P,0,1600,289, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071003,-9999, ,9999,-9999, ,9999,0,P,0,1600,244,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071004,-9999, ,9999,-9999, ,9999,0,P,0,1600,200,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071005,-9999, ,9999,-9999, ,9999,0,P,0,1600,194, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071006,-9999, ,9999,-9999, ,9999,0,P,0,1600,233, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071007,-9999, ,9999,-9999, ,9999,0,P,0,1600,261, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071008,-9999, ,9999,-9999, ,9999,0,P,0,1600,272, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071009,-9999, ,9999,-9999, ,9999,0,P,0,1600,211,I,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071010,-9999, ,9999,-9999, ,9999,183, ,0,1600,183, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071011,-9999, ,9999,-9999, ,9999,0,P,0,1600,206, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071012,-9999, ,9999,-9999, ,9999,185, ,0,1600,133,I,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071013,-9999, ,9999,-9999, ,9999,0,P,0,1600,228, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071014,-9999, ,9999,-9999, ,9999,0,P,0,1600,217, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071015,-9999, ,9999,-9999, ,9999,25, ,0,1600,167,I,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071016,-9999, ,9999,-9999, ,9999,43, ,0,1600,139,I,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071017,-9999, ,9999,-9999, ,9999,33, ,0,1600,183, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071018,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071019,-9999, ,9999,-9999, ,9999,25, ,0,1600,189, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071020,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071021,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071022,-9999, ,9999,-9999, ,9999,0,P,0,1600,272, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071023,-9999, ,9999,-9999, ,9999,0,P,0,1600,289, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071024,-9999, ,9999,-9999, ,9999,0,P,0,1600,294, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071025,-9999, ,9999,-9999, ,9999,0,P,0,1600,244,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071026,-9999, ,9999,-9999, ,9999,0,P,0,1600,189,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071027,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071028,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071029,-9999, ,9999,-9999, ,9999,0,P,0,1600,194,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071030,-9999, ,9999,-9999, ,9999,0,P,0,1600,161,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071031,-9999, ,9999,-9999, ,9999,0,P,0,1600,178, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071101,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071102,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071103,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071104,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071105,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071106,-9999, ,9999,-9999, ,9999,0,P,0,1600,194,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071107,-9999, ,9999,-9999, ,9999,0,P,0,1600,206, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071108,-9999, ,9999,-9999, ,9999,0,P,0,1600,139,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071109,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071110,-9999, ,9999,-9999, ,9999,5, ,0,1600,189, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071111,-9999, ,9999,-9999, ,9999,152, ,0,1600,189, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071112,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071113,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071114,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071115,-9999, ,9999,-9999, ,9999,0,P,0,1600,194,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071116,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071117,-9999, ,9999,-9999, ,9999,0,P,0,1600,194, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071118,-9999, ,9999,-9999, ,9999,0,P,0,1600,206, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071119,-9999, ,9999,-9999, ,9999,8, ,0,1600,178, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071120,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071121,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,0, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071123,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071124,-9999, ,9999,-9999, ,9999,0,P,0,1600,178,I,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071125,-9999, ,9999,-9999, ,9999,0,P,0,1600,150, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071126,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071127,-9999, ,9999,-9999, ,9999,0,P,0,1600,200, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071128,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071129,-9999, ,9999,-9999, ,9999,0,P,0,1600,189, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071130,-9999, ,9999,-9999, ,9999,0,P,0,1600,150,I,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071201,-9999, ,9999,-9999, ,9999,0,P,0,1600,139, ,0,1600,-28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071202,-9999, ,9999,-9999, ,9999,0,P,0,1600,139, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071203,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071204,-9999, ,9999,-9999, ,9999,137, ,0,1600,133,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071205,-9999, ,9999,-9999, ,9999,0,P,0,1600,194, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071206,-9999, ,9999,-9999, ,9999,38, ,0,1600,167, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071207,-9999, ,9999,-9999, ,9999,175, ,0,1600,144, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071208,-9999, ,9999,-9999, ,9999,0,P,0,1600,139, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071209,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071210,-9999, ,9999,-9999, ,9999,0,P,0,1600,161, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071211,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071212,-9999, ,9999,-9999, ,9999,0,P,0,1600,144, ,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071213,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,-17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071214,-9999, ,9999,-9999, ,9999,0,P,0,1600,144, ,0,1600,-17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071215,-9999, ,9999,-9999, ,9999,0,P,0,1600,122, ,0,1600,0, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071216,-9999, ,9999,-9999, ,9999,0,P,0,1600,122, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071217,-9999, ,9999,-9999, ,9999,94, ,0,1600,111, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071218,-9999, ,9999,-9999, ,9999,191, ,0,1600,139, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071219,-9999, ,9999,-9999, ,9999,8, ,0,1600,117,I,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071220,-9999, ,9999,-9999, ,9999,297, ,0,1600,122, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071221,-9999, ,9999,-9999, ,9999,0,T,0,1600,139, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071222,-9999, ,9999,-9999, ,9999,0,P,0,1600,111, ,0,1600,-22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071223,-9999, ,9999,-9999, ,9999,0,P,0,1600,150, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071224,-9999, ,9999,-9999, ,9999,0,P,0,1600,156, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071226,-9999, ,9999,-9999, ,9999,0,P,0,1600,117, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071227,-9999, ,9999,-9999, ,9999,0,P,0,1600,106, ,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071228,-9999, ,9999,-9999, ,9999,71, ,0,1600,94, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071229,-9999, ,9999,-9999, ,9999,53, ,0,1600,78, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071230,-9999, ,9999,-9999, ,9999,13, ,0,1600,139, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20071231,-9999, ,9999,-9999, ,9999,0,P,0,1600,139, ,0,1600,6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080102,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080103,-9999, ,9999,-9999, ,9999,89, ,0,1600,122, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080104,-9999, ,9999,-9999, ,9999,648, ,0,1600,139, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080105,-9999, ,9999,-9999, ,9999,130, ,0,1600,83,I,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080106,-9999, ,9999,-9999, ,9999,46, ,0,1600,94, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080107,-9999, ,9999,-9999, ,9999,46, ,0,1600,106, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080108,-9999, ,9999,-9999, ,9999,229, ,0,1600,94, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080109,-9999, ,9999,-9999, ,9999,18, ,0,1600,94, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080110,-9999, ,9999,-9999, ,9999,53, ,0,1600,100, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080111,-9999, ,9999,-9999, ,9999,8, ,0,1600,111, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080112,-9999, ,9999,-9999, ,9999,0,T,0,1600,156, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080113,-9999, ,9999,-9999, ,9999,0,P,0,1600,150, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080114,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080115,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080116,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080117,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080118,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080119,-9999, ,9999,-9999, ,9999,0,P,0,1600,161, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080120,-9999, ,9999,-9999, ,9999,0,P,0,1600,133, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080121,-9999, ,9999,-9999, ,9999,15, ,0,1600,83,I,0,1600,-22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080122,-9999, ,9999,-9999, ,9999,20, ,0,1600,78, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080123,-9999, ,9999,-9999, ,9999,53, ,0,1600,89, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080124,-9999, ,9999,-9999, ,9999,76, ,0,1600,83, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080125,-9999, ,9999,-9999, ,9999,406, ,0,1600,94, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080126,-9999, ,9999,-9999, ,9999,396, ,0,1600,144, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080127,-9999, ,9999,-9999, ,9999,147, ,0,1600,128,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080128,-9999, ,9999,-9999, ,9999,33, ,0,1600,100, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080129,-9999, ,9999,-9999, ,9999,64, ,0,1600,94, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080130,-9999, ,9999,-9999, ,9999,8, ,0,1600,117, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080131,-9999, ,9999,-9999, ,9999,312, ,0,1600,94, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080201,-9999, ,9999,-9999, ,9999,102, ,0,1600,106, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080202,-9999, ,9999,-9999, ,9999,109, ,0,1600,89, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080203,-9999, ,9999,-9999, ,9999,216, ,0,1600,111, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080204,-9999, ,9999,-9999, ,9999,0,P,0,1600,139, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080205,-9999, ,9999,-9999, ,9999,0,P,0,1600,156, ,0,1600,0, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080206,-9999, ,9999,-9999, ,9999,0,P,0,1600,144, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080207,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080208,-9999, ,9999,-9999, ,9999,0,P,0,1600,194, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080209,-9999, ,9999,-9999, ,9999,0,P,0,1600,206, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080210,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080211,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080212,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080213,-9999, ,9999,-9999, ,9999,0,P,0,1600,183,I,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080214,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080215,-9999, ,9999,-9999, ,9999,0,P,0,1600,200, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080216,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080217,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080218,-9999, ,9999,-9999, ,9999,0,P,0,1600,150, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080219,-9999, ,9999,-9999, ,9999,20, ,0,1600,106,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080220,-9999, ,9999,-9999, ,9999,38, ,0,1600,150, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080221,-9999, ,9999,-9999, ,9999,25, ,0,1600,144, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080222,-9999, ,9999,-9999, ,9999,109, ,0,1600,128, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20080223,-9999, ,9999,-9999, ,9999,33, ,0,1600,94, ,0,1600,17, ,0,1600
